PUESTO_TRABAJO,AREA,FECHA_INGRESO_PLANILLA,MOTIVO_SEPARACION,FECHA_CESE,SITUACION,COD_SEXO,ESTADO_CIVIL,FECHA_NACIMIENTO,SEGMENTO SIMPLE,TIPO_CASA,TIPO_INSTRUCCION,DISTRITO,PROVINCIA,DEPARTAMENTO,NÚMERO DE HIJOS
MOZO,ORCOPAMPA,43282,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),27262,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,ORCOPAMPA,CASTILLA,DPTO AREQUIPA,SIN INFORMACION
MOZO,HUDBAY - ALIMENTACION,45518,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36207,E&R,FAMILIAR,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,0
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,44823,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36778,E&R,PROPIA,SECUNDARIA COMPLETA,SAN ANTON,AZANGARO,DPTO PUNO,SIN INFORMACION
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,45003,NO APLICABLE,0,ACTIVO,M,CASADO(A),31383,E&R,PROPIA,SECUNDARIA COMPLETA,LA UNION,PIURA,DPTO PIURA,SIN INFORMACION
AUXILIAR DE MANTENIMIENTO,HUDBAY - MANTENIMIENTO,45451,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36369,E&R,PROPIA,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,0
ASISTENTE DE HS&E,MARSA - ADMINISTRACION,45414,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36088,E&R,PROPIA,SECUNDARIA COMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,0
COST CONTROLLER,VOTORANTIM METAIS - ALIMENTACION,41001,NO APLICABLE,0,ACTIVO,M,CASADO(A),27348,E&R,NO APLICABLE,UNIVERS. COMPLETA,SURQUILLO,LIMA,DPTO LIMA,SIN INFORMACION
SUPERVISOR DE MANTENIMIENTO - AREAS VERDES,ENEL GYD - MANTENIMIENTO,44454,NO APLICABLE,0,ACTIVO,M,CASADO(A),26119,E&R,NO APLICABLE,UNIVERS. COMPLETA,LIMA,LIMA,DPTO LIMA,3
AUXILIAR DE HOTELERIA,TAMBOMAYO - HOTELERIA,44994,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35775,E&R,PROPIA,SECUNDARIA COMPLETA,CERRO COLORADO,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
MOZO,TUNSHURUCO - ALIMENTACION,45240,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,33721,E&R,FAMILIAR,TÉCNICA COMPLETA,YAULI,YAULI,DPTO JUNIN,0
MAESTRO DE COCINA,PAN AMERICAN SILVER - ARGENTUM GOLF,44137,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31619,E&R,NO APLICABLE,UNIVERS. COMPLETA,ASCOPE,ASCOPE,DPTO LA LIBERTAD,SIN INFORMACION
LIDER DE GRUPO,MINSUR TIMPURE NUEVO - HOTELERIA,42984,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),27981,E&R,NO APLICABLE,SUPERIOR COMPLETA,ESPINAR,ESPINAR,DPTO CUSCO,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTRICISTA,TUNSHURUCO - MANTENIMIENTO,45135,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35968,E&R,FAMILIAR,TÉCNICA COMPLETA,CURICACA,JAUJA,DPTO JUNIN,SIN INFORMACION
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45464,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29968,E&R,PROPIA,SECUNDARIA COMPLETA,VELILLE,CHUMBIVILCAS,DPTO CUSCO,0
ENCARGADO DE CAFETERIA,TUNSHURUCO - HOTELERIA,43342,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,25947,E&R,NO APLICABLE,TÉCNICA INCOMPLETA,ATE,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,HUDBAY - ALIMENTACION,45519,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36599,E&R,FAMILIAR,SECUNDARIA COMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR DE MANTENIMIENTO,COGA SIERRA - MANTENIMIENTO,43503,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35775,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,PACAYCASA,HUAMANGA,DPTO AYACUCHO,1
MOZO,TUNSHURUCO - ALIMENTACION,43726,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30280,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ATE,LIMA,DPTO LIMA,SIN INFORMACION
CHOFER,TUNSHURUCO - ALIMENTACION,44285,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33356,E&R,NO APLICABLE,TÉCNICA COMPLETA,EL AGUSTINO,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45114,NO APLICABLE,0,ACTIVO,F,CASADO(A),32910,E&R,FAMILIAR,SECUNDARIA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,SIN INFORMACION
MAESTRO DE COCINA,TUNSHURUCO - ALIMENTACION,42930,NO APLICABLE,0,ACTIVO,M,DIVORCIADO(A),26343,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,HUANUCO,HUANUCO,DPTO HUANUCO,SIN INFORMACION
AYUDANTE DE COCINA,ORCOPAMPA,43282,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33519,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,3
AUXILIAR DE ALMACEN,PAMPA MELCHORITA - ALIMENTACION,43228,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),25262,E&R,NO APLICABLE,SECUNDARIA COMPLETA,SAN VICENTE DE CANETE,CANETE,DPTO LIMA,2
MOZO,HUDBAY - ALIMENTACION,45373,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35206,E&R,PROPIA,SECUNDARIA COMPLETA,SANTIAGO,CUSCO,DPTO CUSCO,0
AUXILIAR DE ALMACEN,ORCOPAMPA - ALIMENTACION,44260,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35567,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
ASISTENTE DE RECREACION,MINSUR SAN RAFAEL NUEVO - HOTELERIA,44465,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36223,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
ASISTENTE DE HS&E,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45429,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36146,E&R,PROPIA,GRADO DE BACHILLER,JULIACA,SAN ROMAN,DPTO PUNO,0
VAJILLERO,SAN GABRIEL NUEVO - ALIMENTACION,45370,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36137,E&R,PROPIA,TÉCNICA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,0
LAVANDERO,ORCOPAMPA - HOTELERIA,43420,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),30010,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,ORCOPAMPA,CASTILLA,DPTO AREQUIPA,SIN INFORMACION
VAJILLERO,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45066,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37533,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN ANTON,AZANGARO,DPTO PUNO,SIN INFORMACION
MOZO,TAMBOMAYO - ALIMENTACION,43080,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),27116,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
AUXILIAR DE HOTELERIA,MINSUR PUCAMARCA NUEVO - HOTELERIA,44879,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),27010,E&R,PROPIA,SECUNDARIA COMPLETA,JACOBO HUNTER,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
AYUDANTE DE COCINA,VALE MISKI MAYO - ALIMENTACION,43210,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34655,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,PIURA,PIURA,DPTO PIURA,SIN INFORMACION
CHOFER,COGA SELVA - MANTENIMIENTO,42541,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),25382,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ECHARATE,LA CONVENCION,DPTO CUSCO,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTRICISTA,VALE MISKI MAYO - MANTENIMIENTO,45268,NO APLICABLE,0,ACTIVO,M,CASADO(A),36620,E&R,FAMILIAR,TÉCNICA COMPLETA,CASTILLA,PIURA,DPTO PIURA,1
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,45362,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),38212,E&R,ALQUILADA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
TECNICO DE MANTENIMIENTO - ELECTRICISTA,TUNSHURUCO - MANTENIMIENTO,44363,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32754,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
ANALISTA  DE CONTENIDOS Y UX/UI,PLUSPETROL L 88 - ADMINISTRACION,45355,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29568,E&R,FAMILIAR,TITULADO,SAN MIGUEL,LIMA,DPTO LIMA,1
AUXILIAR GENERAL,HIDROELECTRICA HUANZA - ALIMENTACION,43819,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),24376,E&R,NO APLICABLE,TÉCNICA INCOMPLETA,LA PERLA,CALLAO,PROV. CONST. DEL CALLAO,0
AYUDANTE DE COCINA,MARSA - ALIMENTACION,45162,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35703,E&R,FAMILIAR,SECUNDARIA COMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,0
MOZO,MARSA - ALIMENTACION,43643,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37036,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LA CRUZ,TUMBES,DPTO TUMBES,SIN INFORMACION
AUXILIAR DE HOTELERIA,SAN GABRIEL NUEVO - HOTELERIA,45448,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),28200,E&R,PROPIA,SECUNDARIA COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,0
MOZO,SAN GABRIEL NUEVO - ALIMENTACION,44016,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),32945,E&R,NO APLICABLE,TÉCNICA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,SIN INFORMACION
AUXILIAR GENERAL,VOTORANTIM METAIS - ALIMENTACION,45250,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35046,E&R,ALQUILADA,SECUNDARIA COMPLETA,LURIGANCHO,LIMA,DPTO LIMA,2
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,44449,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35597,E&R,NO APLICABLE,SECUND.  INCOMPLETA,LIMA,LIMA,DPTO LIMA,1
CHEF EJECUTIVO,PLANIFICACION E&R,43336,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29296,E&R,NO APLICABLE,UNIVERS. COMPLETA,LA MOLINA,LIMA,DPTO LIMA,SIN INFORMACION
VAJILLERO,VALE MISKI MAYO - ALIMENTACION,45437,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36135,E&R,FAMILIAR,TÉCNICA COMPLETA,SECHURA,SECHURA,DPTO PIURA,1
TECNICO DE MANTENIMIENTO - ELECTRICISTA,TUNSHURUCO - MANTENIMIENTO,45100,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,36973,E&R,FAMILIAR,TÉCNICA COMPLETA,CHUPACA,CHUPACA,DPTO JUNIN,SIN INFORMACION
MEDICO EN SALUD OCUPACIONAL,GERENCIA MINING,45383,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31727,E&R,ALQUILADA,MAESTRÍA INCOMPLETA,MIRAFLORES,LIMA,DPTO LIMA,0
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,45513,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),38268,E&R,FAMILIAR,TÉCNICA COMPLETA,LA BREA,TALARA,DPTO PIURA,0
AUXILIAR GENERAL,TUNSHURUCO - ALIMENTACION,45016,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),37790,E&R,PROPIA,SECUNDARIA COMPLETA,COMAS,LIMA,DPTO LIMA,1
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,45376,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36390,E&R,ALQUILADA,SECUNDARIA COMPLETA,PUENTE PIEDRA,LIMA,DPTO LIMA,0
MOZO,TUNSHURUCO - ALIMENTACION,44299,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33227,E&R,NO APLICABLE,TÉCNICA INCOMPLETA,BELLAVISTA,CALLAO,PROV. CONST. DEL CALLAO,SIN INFORMACION
TECNICO DE MANTENIMIENTO - CARPINTERO,VALE MISKI MAYO - MANTENIMIENTO,45366,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34945,E&R,FAMILIAR,SECUNDARIA COMPLETA,LA ARENA,PIURA,DPTO PIURA,3
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,43612,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29653,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ATE,LIMA,DPTO LIMA,SIN INFORMACION
ASISTENTE DE COMEDOR,TUNSHURUCO - ALIMENTACION,42552,NO APLICABLE,0,ACTIVO,F,CASADO(A),25907,E&R,NO APLICABLE,TÉCNICA COMPLETA,STA ROSA DE SACCO,YAULI,DPTO JUNIN,SIN INFORMACION
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,45198,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36580,E&R,FAMILIAR,TÉCNICA COMPLETA,LA UNION,PIURA,DPTO PIURA,0
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,44544,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35020,E&R,PROPIA,SECUNDARIA COMPLETA,LA UNION,PIURA,DPTO PIURA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45275,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,37254,E&R,FAMILIAR,SECUNDARIA COMPLETA,STA MARIA DEL VALLE,HUANUCO,DPTO HUANUCO,0
RECEPCIONISTA,MARSA - HOTELERIA,44343,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31879,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - CARPINTERO,TUNSHURUCO - MANTENIMIENTO,43640,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33893,E&R,NO APLICABLE,SECUNDARIA COMPLETA,VEGUETA,HUAURA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - CARPINTERO,VALE MISKI MAYO - MANTENIMIENTO,45366,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34987,E&R,FAMILIAR,TÉCNICA INCOMPLETA,CHULUCANAS,MORROPON,DPTO PIURA,1
AUXILIAR GENERAL,PAMPA MELCHORITA - ALIMENTACION,45118,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29622,E&R,FAMILIAR,SECUNDARIA COMPLETA,SAN VICENTE DE CANETE,CANETE,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,RIO TINTO LA GRANJA - NON FOOD 2,41744,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32099,E&R,NO APLICABLE,SECUNDARIA COMPLETA,QUEROCOTO,CHOTA,DPTO CAJAMARCA,SIN INFORMACION
SUPERVISOR DE COMEDOR,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45076,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29108,E&R,FAMILIAR,SECUNDARIA COMPLETA,HUAYLLAN,POMABAMBA,DPTO ANCASH,SIN INFORMACION
CHOFER,PLUSPETROL L 88 - LOGISTICA,45324,NO APLICABLE,0,ACTIVO,M,CASADO(A),28556,E&R,ALQUILADA,SECUNDARIA COMPLETA,PUENTE PIEDRA,LIMA,LIMA,1
COCINERO,RIO TINTO LA GRANJA - FOOD,41738,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,32559,E&R,NO APLICABLE,SECUNDARIA COMPLETA,QUEROCOTO,CHOTA,DPTO CAJAMARCA,SIN INFORMACION
LIDER DE GRUPO,PLUSPETROL L 88 - HOTELERIA C4,41291,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,26834,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,PATAPO,CHICLAYO,DPTO LAMBAYEQUE,SIN INFORMACION
SUPERVISOR DE HS&E,MINSUR PUCAMARCA NUEVO - ALIMENTACION,45182,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34848,E&R,PROPIA,SECUNDARIA COMPLETA,SOCABAYA,AREQUIPA,DPTO AREQUIPA,0
PLANNER DE MANTENIMIENTO,SAN GABRIEL NUEVO - MANTENIMIENTO,45399,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35333,E&R,ALQUILADA,GRADO DE BACHILLER,INDEPENDENCIA,VILLANUEVA,DPTO LIMA,0
LIDER DE GRUPO,HUDBAY - ALIMENTACION,43983,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34565,E&R,NO APLICABLE,TÉCNICA COMPLETA,CALLAO,CALLAO,PROV. CONST. DEL CALLAO,SIN INFORMACION
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,44081,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),30893,E&R,NO APLICABLE,SECUNDARIA COMPLETA,NUNOA,MELGAR,DPTO PUNO,SIN INFORMACION
ANALISTA DE FACTURACION,MARSA - ADMINISTRACION,44722,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33395,E&R,PROPIA,SECUNDARIA COMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,SIN INFORMACION
PANADERO PASTELERO,EL BROCAL,44085,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),28011,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CHACHAPOYAS,CHACHAPOYAS,DPTO AMAZONAS,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTRICISTA,TUNSHURUCO - MANTENIMIENTO,45289,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34788,E&R,PROPIA,ESPECIAL COMPLETA,EL TAMBO,HUANCAYO,DPTO JUNIN,0
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45366,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),30238,E&R,ALQUILADA,TÉCNICA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,2
TECNICO DE MANTENIMIENTO - OPERADOR DE PLANTA,SAXON MALVINAS - SATELITES,45323,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36311,E&R,PROPIA,SECUNDARIA COMPLETA,ATE,LIMA,LIMA,0
MOZO,MINSUR PUCAMARCA NUEVO - ALIMENTACION,45478,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36311,E&R,ALQUILADA,SECUNDARIA COMPLETA,PAUCARPATA,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,45369,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31252,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN JUAN DE MIRAFLORES,LIMA,DPTO LIMA,0
CAJERO,TANTAHUATAY COIMOLACHE - ALIMENTACION,43741,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35101,E&R,NO APLICABLE,SECUNDARIA COMPLETA,CAJAMARCA,CAJAMARCA,DPTO CAJAMARCA,2
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,44692,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),28457,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,SIN INFORMACION
AYUDANTE DE COCINA,VALE MISKI MAYO - ALIMENTACION,45017,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36822,E&R,PROPIA,TÉCNICA INCOMPLETA,PIURA,PIURA,DPTO PIURA,SIN INFORMACION
ASISTENTE DE HOTELERIA,VALE MISKI MAYO - ALIMENTACION,43172,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36130,E&R,NO APLICABLE,TÉCNICA INCOMPLETA,CASTILLA,PIURA,DPTO PIURA,SIN INFORMACION
AUXILIAR DE HOTELERIA,HIDROELECTRICA HUANZA - HOTELERIA,44766,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29601,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,2
TECNICO DE MANTENIMIENTO - CARPINTERO,VALE MISKI MAYO - MANTENIMIENTO,45198,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,33936,E&R,PROPIA,TÉCNICA COMPLETA,CATACAOS,PIURA,DPTO PIURA,1
MOZO,TANTAHUATAY COIMOLACHE - ALIMENTACION,44450,NO APLICABLE,0,ACTIVO,M,CASADO(A),28200,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,SAN GABRIEL NUEVO - HOTELERIA,45448,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34717,E&R,ALOJADO,SECUNDARIA COMPLETA,ICHUNA,GRAL SANCHEZ CERRO,DPTO MOQUEGUA,1
MOZO,PAMPA MELCHORITA - ALIMENTACION,45133,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35404,E&R,FAMILIAR,SECUNDARIA COMPLETA,SAN VICENTE DE CANETE,CANETE,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,TUCTU - HOTELERIA,42675,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,30742,E&R,NO APLICABLE,TÉCNICA COMPLETA,CHILCA,HUANCAYO,DPTO JUNIN,1
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,45191,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34053,E&R,FAMILIAR,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,1
COCINERO,SAXON MALVINAS - SATELITES,45358,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35036,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
ASISTENTE ADMINISTRATIVO,ORCOPAMPA,43406,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),30418,E&R,NO APLICABLE,UNIVERS. COMPLETA,ORCOPAMPA,CASTILLA,DPTO AREQUIPA,SIN INFORMACION
LAVANDERO,MINSUR SAN RAFAEL NUEVO - HOTELERIA,44081,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),27624,E&R,NO APLICABLE,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,SIN INFORMACION
ASISTENTE ADMINISTRATIVO,HOCHSCHILD - INMACULADA,45484,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32205,E&R,PROPIA,SECUNDARIA COMPLETA,PAUCARPATA,AREQUIPA,DPTO AREQUIPA,0
SUPERVISOR DE MANTENIMIENTO,MINSUR PUCAMARCA NUEVO - MANTENIMIENTO,42807,NO APLICABLE,0,ACTIVO,M,DIVORCIADO(A),26051,E&R,NO APLICABLE,TÉCNICA INCOMPLETA,ILO,ILO,DPTO MOQUEGUA,2
ASISTENTE DE TRANSPORTE,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45024,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36012,E&R,PROPIA,SECUNDARIA COMPLETA,PUNO,PUNO,DPTO PUNO,SIN INFORMACION
SUPERVISOR DE PLANTAS DE AGUA,PLUSPETROL L 56 - PLANTAS DE AGUA,42790,NO APLICABLE,0,ACTIVO,M,CASADO(A),26413,E&R,NO APLICABLE,UNIVERS. COMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,3
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,44856,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),32427,E&R,ALQUILADA,SUPERIOR COMPLETA,CUSCO,CUSCO,DPTO CUSCO,SIN INFORMACION
ALMACENERO,TUNSHURUCO - ALIMENTACION,45282,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,31885,E&R,FAMILIAR,GRADO DE BACHILLER,EL TAMBO,HUANCAYO,DPTO JUNIN,0
AUXILIAR DE LIMPIEZA,ENEL GYD - LIMPIEZA,44602,NO APLICABLE,0,ACTIVO,F,CASADO(A),24791,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
ASISTENTE ADMINISTRATIVO,ORCOPAMPA,43282,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),28676,E&R,NO APLICABLE,TÉCNICA COMPLETA,JOSE L. BUSTAMANTE Y RIVERO,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,44677,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37069,E&R,ALQUILADA,SECUNDARIA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,SIN INFORMACION
AUXILIAR DE HOTELERIA,SAN GABRIEL NUEVO - HOTELERIA,45497,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34080,E&R,PROPIA,SECUNDARIA COMPLETA,ILO,ILO,DPTO MOQUEGUA,0
MOZO,SAN GABRIEL NUEVO - ALIMENTACION,45468,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35381,E&R,PROPIA,SECUNDARIA COMPLETA,PUNO,PUNO,DPTO PUNO,1
AUXILIAR DE HOTELERIA,ORCOPAMPA - HOTELERIA,44137,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34797,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,HUANUHUANU,CARAVELI,DPTO AREQUIPA,SIN INFORMACION
LAVANDERO,MINSUR SAN RAFAEL NUEVO - HOTELERIA,45170,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),32190,E&R,FAMILIAR,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,2
TECNICO DE MANTENIMIENTO - SERVICIOS GENERALES,PLUSPETROL L 56 - PLANTAS DE AGUA,44100,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32974,E&R,NO APLICABLE,TÉCNICA COMPLETA,CURAHUASI,ABANCAY,DPTO APURIMAC,SIN INFORMACION
